4,32,4,32,4,30?,,
4,32,4,32,4,30?,,
4,32,4,32,4,30?,,
4,32,4,32,4,30?,,
4,32,4,32,4,30?,,
4,32,4,32,4,30?,,
4,30,4,32,4,29?,,
4,30,4,32,4,29?,,
4,30,4,32,4,30?,,
4,30,4,32,4,30?,,
4,30,4,32,4,30?,,
4,30,4,32,4,30?,,
4,30,4,32,4,30?,,
4,30,4,32,4,30?,,
4,32,4,32,4,30?,,
4,30,4,32,4,30?,,
4,32,4,32,4,30?,,
4,30,4,32,4,30?,,
4,30,4,32,4,30?,,
4,30,4,32,4,30?,,
4,30,4,32,4,30?,,
4,30,4,32,4,30?,,
4,30,4,32,4,29?,,
4,30,4,32,4,30?,,
4,30,4,32,4,30?,,
4,30,4,32,4,30?,,
4,32,4,32,4,30?,,
4,30,4,32,4,30?,,
4,30,4,31,4,30?,,
4,30,4,32,4,30?,,
4,30,4,32,4,30?,,
4,32,4,32,4,30?,,
4,30,4,32,4,30?,,
4,30,4,32,4,30?,,
4,30,4,32,4,30?,,
4,30,4,32,4,30?,,
4,32,4,32,4,30?,,
4,30,4,32,4,30?,,
4,32,4,32,4,30?,,
4,32,4,32,4,30?,,
4,32,4,32,4,30?,,
4,32,4,32,4,30?,,
4,32,4,32,4,31?,,
4,30,4,32,4,31?,,
4,32,4,32,4,33?,,
4,30,4,32,4,33?,,
4,30,4,32,4,33?,,
4,30,4,32,4,33?,,
4,30,4,32,4,33?,,
4,32,4,32,4,33?,,
4,32,4,32,4,33?,,
4,32,4,32,4,33?,,
4,32,4,32,4,33?,,
4,32,4,32,4,33?,,
4,32,4,32,4,33?,,
4,32,4,32,4,33?,,
4,32,4,32,4,33?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,33?,,
4,32,4,32,4,33?,,
4,32,4,32,4,33?,,
4,32,4,32,4,33?,,
4,32,4,32,4,33?,,
4,32,4,32,4,33?,,
4,32,4,32,4,33?,,
4,32,4,32,4,33?,,
4,32,4,32,4,33?,,
4,32,4,32,4,33?,,
4,32,4,32,4,31?,,
4,32,4,33,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,30,4,32,4,30?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,30,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,30,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,33,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,33,4,30?,,
4,32,4,32,4,31?,,
4,32,4,32,4,30?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,30,4,32,4,30?,,
4,30,4,33,4,30?,,
4,32,4,35,4,31?,,
4,32,4,35,4,31?,,
4,32,4,35,4,31?,,
4,32,4,35,4,33?,,
4,32,4,35,4,33?,,
4,32,4,33,4,31?,,
4,32,4,33,4,31?,,
4,32,4,33,4,33?,,
4,32,4,33,4,31?,,
4,32,4,33,4,31?,,
4,32,4,33,4,31?,,
4,32,4,33,4,31?,,
4,32,4,33,4,31?,,
4,32,4,33,4,31?,,
4,32,4,33,4,31?,,
4,32,4,33,4,31?,,
4,32,4,33,4,31?,,
4,32,4,33,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,32,4,31?,,
4,32,4,33,4,31?,,
4,32,4,32,4,31?,,
4,32,4,33,4,31?,,
4,32,4,32,4,31?,,
4,32,4,33,4,31?,,
4,32,4,33,4,31?,,
4,32,4,33,4,33?,,
4,32,4,33,4,36?,,
4,32,4,35,4,36?,,
4,32,4,35,4,38?,,
4,32,4,35,5,40?,,
4,32,4,35,5,40?,,
4,32,4,33,5,40?,,
4,32,4,33,5,40?,,
4,32,4,33,5,38?,,
4,32,4,33,4,38?,,
4,32,4,33,4,38?,,
4,32,4,33,4,36?,,
4,32,4,33,4,36?,,
4,32,4,33,4,36?,,
4,32,4,33,4,36?,,
4,32,4,33,4,36?,,
4,32,4,33,4,36?,,
4,32,4,33,4,36?,,
4,32,4,33,4,34?,,
4,32,4,33,4,34?,,
4,32,4,32,4,34?,,
4,32,4,32,4,33?,,
4,32,4,32,4,33?,,
4,32,4,32,4,33?,,
4,32,4,32,4,33?,,
4,32,4,32,4,33?,,
4,30,4,32,4,33?,,
4,32,4,32,4,33?,,
4,30,5,39,5,38?,,
4,36,5,39,4,38?,,
4,36,5,39,4,38?,,
4,36,5,39,5,44?,,
5,39,5,44,5,46?,,
5,39,5,46,5,46?,,
5,39,5,46,5,46?,,
5,39,5,46,5,46?,,
5,39,5,46,5,44?,,
5,39,5,46,5,44?,,
5,39,5,44,5,44?,,
5,39,5,44,5,44?,,
5,39,5,44,5,44?,,
5,39,5,44,5,44?,,
5,39,5,44,5,44?,,
5,39,5,44,5,44?,,
5,39,5,44,5,44?,,
5,39,5,44,5,44?,,
5,39,5,44,5,44?,,
5,39,5,44,5,44?,,
5,39,5,44,5,44?,,
5,39,5,44,5,44?,,
5,39,5,44,5,44?,,
5,39,5,44,5,44?,,
5,39,5,44,5,44?,,
5,39,5,44,5,44?,,
5,39,5,44,5,44?,,
5,39,5,44,5,44?,,
5,39,5,44,5,44?,,
5,39,5,44,5,44?,,
5,39,5,44,5,44?,,
5,39,5,44,5,44?,,
5,39,5,44,5,42?,,
5,39,5,44,5,42?,,
5,39,5,44,5,42?,,
5,39,5,44,5,44?,,
5,39,5,44,5,42?,,
5,39,5,44,5,42?,,
5,39,5,44,5,42?,,
5,39,5,44,5,42?,,
5,39,5,42,5,42?,,
5,39,5,44,5,42?,,
5,39,5,44,5,42?,,
5,39,5,42,5,42?,,
5,39,5,42,5,42?,,
5,39,5,42,5,42?,,
5,39,5,44,5,42?,,
5,39,5,42,5,42?,,
5,39,5,44,5,42?,,
5,39,5,42,5,42?,,
5,39,5,42,5,42?,,
5,39,5,42,5,42?,,
5,39,5,42,5,42?,,
5,39,5,42,5,42?,,
5,39,5,42,5,42?,,
5,39,5,42,5,42?,,
5,39,5,42,5,42?,,
5,39,5,42,5,42?,,
5,39,5,42,5,42?,,
5,39,5,44,5,42?,,
5,39,5,42,5,42?,,
5,39,5,42,5,42?,,
5,39,5,42,5,42?,,
5,39,5,42,5,42?,,
5,39,5,42,5,42?,,
5,39,5,42,5,42?,,
5,39,5,42,5,42?,,
5,39,5,42,5,42?,,
5,39,5,42,5,42?,,
5,39,5,42,5,42?,,
5,39,5,44,5,42?,,
5,39,5,42,5,42?,,
5,39,5,42,5,42?,,
5,39,5,42,5,42?,,
5,39,5,42,5,42?,,
5,39,5,42,5,42?,,
5,39,5,42,5,42?,,
5,39,5,42,5,40?,,
5,39,5,42,5,42?,,
5,39,5,42,5,40?,,
5,39,5,42,5,42?,,
5,39,5,42,5,40?,,
5,39,5,42,5,42?,,
5,39,5,46,5,38?,,
4,44,12,249,15,181?,,
9,85,12,135,11,115?,,
9,93,12,135,11,115?,,
9,93,12,135,11,115?,,
9,93,12,135,11,107?,,
8,85,12,135,10,107?,,
8,85,11,127,10,107?,,
8,85,11,127,9,100?,,
8,85,11,120,9,100?,,
8,85,11,120,9,100?,,
8,85,11,120,9,100?,,
8,85,11,120,9,100?,,
8,85,11,120,9,100?,,
8,79,11,120,9,100?,,
8,79,11,120,9,100?,,
8,79,11,120,9,100?,,
8,79,11,120,9,94?,,
8,79,11,120,9,94?,,
8,79,11,120,9,94?,,
8,79,10,113,9,94?,,
8,79,10,113,9,94?,,
8,79,10,113,9,94?,,
8,79,10,113,9,94?,,
8,79,10,113,9,94?,,
8,79,10,113,9,94?,,
8,79,10,113,9,94?,,
8,79,10,113,9,94?,,
8,79,10,113,9,94?,,
8,79,10,113,9,94?,,
8,79,10,113,9,94?,,
8,79,10,113,9,94?,,
8,79,10,113,9,94?,,
8,79,10,113,9,94?,,
8,79,10,113,9,94?,,
8,79,10,113,9,88?,,
8,79,10,113,9,94?,,
8,79,10,113,9,88?,,
8,79,10,113,9,88?,,
8,79,10,113,9,88?,,
8,79,10,113,9,88?,,
8,79,10,113,9,88?,,
8,79,10,107,9,88?,,
8,79,10,113,9,88?,,
8,79,10,107,9,88?,,
7,79,10,113,9,88?,,
7,79,10,107,9,88?,,
8,79,10,107,9,88?,,
8,79,10,107,9,88?,,
7,79,10,107,9,88?,,
8,79,10,107,9,88?,,
7,73,10,107,9,88?,,
8,79,10,107,9,88?,,
7,79,10,107,9,88?,,
7,73,10,107,9,88?,,
8,73,10,107,9,88?,,
8,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,79,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,79,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,101,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,101,9,88?,,
7,73,10,107,9,88?,,
7,73,10,107,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,107,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
7,73,10,101,9,88?,,
